Index	Entry	Entry.name	Protein.names	Gene.names
405730	Q02GB4	RS20_PSEAB	30S ribosomal protein S20	rpsT PA14_60400
451888	Q02GB7	SYI_PSEAB	Isoleucine--tRNA ligase (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS)	ileS PA14_60370
222203	Q02GB8	LSPA_PSEAB	Lipoprotein signal peptidase (EC 3.4.23.36) (Prolipoprotein signal peptidase) (Signal peptidase II) (SPase II)	lspA PA14_60360
196961	Q02GC0	ISPH_PSEAB	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.7.4)	ispH PA14_60330
302634	Q02GC2	PILY1_PSEAB	Type IV pilus biogenesis factor PilY1 (Pilus-associated adhesin PilY1)	pilY1 PA14_60310
264467	Q02GN4	NDPA_PSEAB	Nucleoid-associated protein PA14_59050	PA14_59050
533184	Q02GQ9	YACG_PSEAB	DNA gyrase inhibitor YacG	yacG PA14_58790
528777	Q02GS6	Y5858_PSEAB	PKHD-type hydroxylase PA14_58580 (EC 1.14.11.-)	PA14_58580
143240	Q02GV7	GATB_PSEAB	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B (Asp/Glu-ADT subunit B) (EC 6.3.5.-)	gatB PA14_58190
142614	Q02GV8	GATA_PSEAB	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)	gatA PA14_58180
143791	Q02GV9	GATC_PSEAB	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C (Asp/Glu-ADT subunit C) (EC 6.3.5.-)	gatC PA14_58170
528698	Q02GX6	Y5797_PSEAB	Nucleotide-binding protein PA14_57970	PA14_57970
251880	Q02GZ1	MURA_PSEAB	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase) (EPT)	murA PA14_57810
172014	Q02GZ2	HIS1_PSEAB	ATP phosphoribosyltransferase (ATP-PRT) (ATP-PRTase) (EC 2.4.2.17)	hisG PA14_57800
86126	Q02GZ8	CYSD_PSEAB	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4) (ATP-sulfurylase small subunit) (Sulfate adenylate transferase) (SAT)	cysD PA14_57720
354320	Q02H07	RL13_PSEAB	50S ribosomal protein L13	rplM PA14_57590
413747	Q02H08	RS9_PSEAB	30S ribosomal protein S9	rpsI PA14_57580
155512	Q02H15	GMHA_PSEAB	Phosphoheptose isomerase (EC 5.3.1.28) (Sedoheptulose 7-phosphate isomerase)	gmhA PA14_57500
528637	Q02H16	Y5749_PSEAB	UPF0102 protein PA14_57490	PA14_57490
245583	Q02H19	MRAZ_PSEAB	Transcriptional regulator MraZ	mraZ PA14_57460
416842	Q02H20	RSMH_PSEAB	Ribosomal RNA small subunit methyltransferase H (EC 2.1.1.199) (16S rRNA m(4)C1402 methyltransferase) (rRNA (cytosine-N(4)-)-methyltransferase RsmH)	rsmH mraW PA14_57450
245046	Q02H25	MRAY_PSEAB	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) (UDP-MurNAc-pentapeptide phosphotransferase)	mraY PA14_57380
254355	Q02H28	MURG_PSEAB	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227) (Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase)	murG PA14_57340
252960	Q02H29	MURC_PSEAB	UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase)	murC PA14_57330
220166	Q02H34	LPXC_PSEAB	UDP-3-O-acyl-N-acetylglucosamine deacetylase (UDP-3-O-acyl-GlcNAc deacetylase) (EC 3.5.1.108) (UDP-3-O-[R-3-hydroxymyristoyl]-N-acetylglucosamine deacetylase)	lpxC PA14_57260
427178	Q02H37	SECA_PSEAB	Protein translocase subunit SecA	secA PA14_57220
528606	Q02H45	Y5713_PSEAB	UPF0234 protein PA14_57130	PA14_57130
59889	Q02H54	CH10_PSEAB	10 kDa chaperonin (GroES protein) (Protein Cpn10)	groS groES PA14_57020
60999	Q02H55	CH60_PSEAB	60 kDa chaperonin (GroEL protein) (Protein Cpn60)	groL groEL PA14_57010
77124	Q02H57	CRCB_PSEAB	Putative fluoride ion transporter CrcB	crcB PA14_56980
22492	Q02H78	ARGP_PSEAB	HTH-type transcriptional regulator ArgP	argP iciA PA14_56740
309828	Q02HI0	PPBL_PSEAB	Alkaline phosphatase L (L-AP) (EC 3.1.3.1) (Low molecular weight phosphatase) (Protein DING)	phoA2 dinG PA14_55410
491548	Q02HQ1	UNG_PSEAB	Uracil-DNA glycosylase (UDG) (EC 3.2.2.27)	ung PA14_54590
211303	Q02HR9	LEPA_PSEAB	Elongation factor 4 (EF-4) (EC 3.6.5.n1) (Ribosomal back-translocase LepA)	lepA PA14_54370
384021	Q02HS2	RNC_PSEAB	Ribonuclease 3 (EC 3.1.26.3) (Ribonuclease III) (RNase III)	rnc PA14_54330
119643	Q02HS3	ERA_PSEAB	GTPase Era	era PA14_54320
341165	Q02HS4	RECO_PSEAB	DNA repair protein RecO (Recombination protein O)	recO PA14_54300
295167	Q02HS5	PDXJ_PSEAB	Pyridoxine 5'-phosphate synthase (PNP synthase) (EC 2.6.99.2)	pdxJ PA14_54290
68175	Q02HS6	CMOB_PSEAB	tRNA U34 carboxymethyltransferase (EC 2.5.1.-)	cmoB PA14_54270
67993	Q02HS7	CMOA_PSEAB	Carboxy-S-adenosyl-L-methionine synthase (Cx-SAM synthase) (EC 2.1.3.-)	cmoA PA14_54260
6698	Q02HZ4	ACKA_PSEAB	Acetate kinase (EC 2.7.2.1) (Acetokinase)	ackA PA14_53470
87072	Q02I05	CYSZ_PSEAB	Sulfate transporter CysZ	cysZ PA14_53330
53584	Q02I11	CBPD_PSEAB	Chitin-binding protein CbpD	cpbD PA14_53250
528003	Q02I17	Y5318_PSEAB	UPF0176 protein PA14_53180	PA14_53180
301903	Q02I31	PHS_PSEAB	Putative pterin-4-alpha-carbinolamine dehydratase (PHS) (EC 4.2.1.96) (4-alpha-hydroxy-tetrahydropterin dehydratase) (Pterin carbinolamine dehydratase) (PCD)	PA14_53000
30034	Q02I59	ASTB_PSEAB	N-succinylarginine dihydrolase (EC 3.5.3.23)	astB PA14_52660
30339	Q02I61	ASTE_PSEAB	Succinylglutamate desuccinylase (EC 3.5.1.96)	astE PA14_52630
446100	Q02I63	SYA_PSEAB	Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS)	alaS PA14_52600
79737	Q02I65	CSRA_PSEAB	Carbon storage regulator homolog	csrA PA14_52570
348693	Q02I76	RIMO_PSEAB	Ribosomal protein S12 methylthiotransferase RimO (S12 MTTase) (S12 methylthiotransferase) (EC 2.8.4.4) (Ribosomal protein S12 (aspartate-C(3))-methylthiotransferase) (Ribosome maturation factor RimO)	rimO PA14_52420
207977	Q02I77	KUP_PSEAB	Probable potassium transport system protein kup	kup PA14_52400
104438	Q02I83	DPO4_PSEAB	DNA polymerase IV (Pol IV) (EC 2.7.7.7)	dinB PA14_52310
380002	Q02I93	RLMD_PSEAB	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD (EC 2.1.1.190) (23S rRNA(m5U1939)-methyltransferase)	rlmD rumA PA14_52190
324180	Q02IA6	PUR5_PSEAB	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase)	purM PA14_52040
527826	Q02IB2	Y5196_PSEAB	UPF0761 membrane protein PA14_51960	PA14_51960
454806	Q02IB8	SYP_PSEAB	Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)	proS PA14_51900
433493	Q02IC2	SLYX_PSEAB	Protein SlyX homolog	slyX PA14_51850
447502	Q02IC5	SYDND_PSEAB	Aspartate--tRNA(Asp/Asn) ligase (EC 6.1.1.23) (Aspartyl-tRNA synthetase) (AspRS) (Non-discriminating aspartyl-tRNA synthetase) (ND-AspRS)	aspS PA14_51820
527811	Q02IC6	Y5181_PSEAB	Probable transcriptional regulatory protein PA14_51810	PA14_51810
421194	Q02IC7	RUVC_PSEAB	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4) (Holliday junction nuclease RuvC) (Holliday junction resolvase RuvC)	ruvC PA14_51800
419825	Q02IC8	RUVA_PSEAB	Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12)	ruvA PA14_51790
420581	Q02IC9	RUVB_PSEAB	Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12)	ruvB PA14_51780
333591	Q02ID8	QUEC_PSEAB	7-cyano-7-deazaguanine synthase (EC 6.3.4.20) (7-cyano-7-carbaguanine synthase) (PreQ(0) synthase) (Queuosine biosynthesis protein QueC)	queC PA14_51670
258495	Q02IG9	NADA_PSEAB	Quinolinate synthase A (EC 2.5.1.72)	nadA PA14_51330
324710	Q02IH8	PUR7_PSEAB	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase)	purC PA14_51240
527697	Q02IK5	Y5090_PSEAB	UPF0225 protein PA14_50900	PA14_50900
294867	Q02IL5	PDXH_PSEAB	Pyridoxine/pyridoxamine 5'-phosphate oxidase (EC 1.4.3.5) (PNP/PMP oxidase) (PNPOx) (Pyridoxal 5'-phosphate synthase)	pdxH PA14_50800
132623	Q02IQ0	FLGH_PSEAB	Flagellar L-ring protein (Basal body L-ring protein)	flgH PA14_50420
132806	Q02IQ1	FLGI_PSEAB	Flagellar P-ring protein (Basal body P-ring protein)	flgI PA14_50410
133207	Q02IR7	FLIE_PSEAB	Flagellar hook-basal body complex protein FliE	fliE PA14_50160
167141	Q02IV5	HCHA_PSEAB	Protein deglycase HchA (EC 3.1.2.-) (EC 3.5.1.-)	hchA PA14_49710
89743	Q02IY2	DAPE_PSEAB	Succinyl-diaminopimelate desuccinylase (SDAP desuccinylase) (EC 3.5.1.18) (N-succinyl-LL-2,6-diaminoheptanedioate amidohydrolase)	dapE PA14_49380
261172	Q02IZ4	NAPA_PSEAB	Periplasmic nitrate reductase (EC 1.7.99.4)	napA PA14_49250
92082	Q02J03	DCTA2_PSEAB	C4-dicarboxylate transport protein 2	dctA2 PA14_49130
438507	Q02J09	SPRT_PSEAB	Protein SprT	sprT PA14_49060
484212	Q02J28	TTCA_PSEAB	tRNA 2-thiocytidine biosynthesis protein TtcA	ttcA PA14_48870
71321	Q02JB8	COBQ_PSEAB	Cobyric acid synthase	cobQ PA14_47690
71775	Q02JC0	COBT_PSEAB	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase (NN:DBI PRT) (EC 2.4.2.21) (N(1)-alpha-phosphoribosyltransferase)	cobT PA14_47670
71560	Q02JC2	COBS_PSEAB	Adenosylcobinamide-GDP ribazoletransferase (EC 2.7.8.26) (Cobalamin synthase) (Cobalamin-5'-phosphate synthase)	cobS PA14_47650
526788	Q02JD6	Y4745_PSEAB	YcgL domain-containing protein PA14_47450	PA14_47450
526785	Q02JE0	Y4741_PSEAB	UPF0260 protein PA14_47410	PA14_47410
301262	Q02JF1	PHNW_PSEAB	2-aminoethylphosphonate--pyruvate transaminase (EC 2.6.1.37) (2-aminoethylphosphonate aminotransferase) (AEP transaminase) (AEPT)	phnW PA14_47300
301330	Q02JF2	PHNX_PSEAB	Phosphonoacetaldehyde hydrolase (Phosphonatase) (EC 3.11.1.1) (Phosphonoacetaldehyde phosphonohydrolase)	phnX PA14_47280
85579	Q02JG2	CYOE2_PSEAB	Protoheme IX farnesyltransferase 2 (EC 2.5.1.-) (Heme B farnesyltransferase 2) (Heme O synthase 2)	cyoE2 PA14_47150
294554	Q02JM2	PDXB_PSEAB	Erythronate-4-phosphate dehydrogenase (EC 1.1.1.290)	pdxB PA14_46470
6212	Q02JM4	ACEK_PSEAB	Isocitrate dehydrogenase kinase/phosphatase (IDH kinase/phosphatase) (IDHK/P) (EC 2.7.11.5) (EC 3.1.3.-)	aceK PA14_46450
61927	Q02JU1	CHEZ_PSEAB	Protein phosphatase CheZ (EC 3.1.3.-) (Chemotaxis protein CheZ)	cheZ PA14_45610
55426	Q02JW1	CCME_PSEAB	Cytochrome c-type biogenesis protein CcmE (Cytochrome c maturation protein E) (Heme chaperone CcmE)	ccmE cycJ PA14_45330
14302	Q02JZ7	ALLA_PSEAB	Ureidoglycolate lyase (EC 4.3.2.3) (Ureidoglycolatase)	allA PA14_44860
14411	Q02JZ8	ALLC_PSEAB	Probable allantoicase (EC 3.5.3.4) (Allantoate amidinohydrolase)	alc PA14_44850
551643	Q02K11	ZIPA_PSEAB	Cell division protein ZipA	zipA PA14_44670
103014	Q02K12	DNLJ_PSEAB	DNA ligase (EC 6.5.1.2) (Polydeoxyribonucleotide synthase [NAD(+)])	ligA PA14_44660
526291	Q02K16	Y4462_PSEAB	Nucleoid-associated protein PA14_44620	PA14_44620
341792	Q02K17	RECR_PSEAB	Recombination protein RecR	recR PA14_44610
19474	Q02K26	APT_PSEAB	Adenine phosphoribosyltransferase (APRT) (EC 2.4.2.7)	apt PA14_44500
381654	Q02K46	RLMM_PSEAB	Ribosomal RNA large subunit methyltransferase M (EC 2.1.1.186) (23S rRNA (cytidine2498-2'-O)-methyltransferase) (23S rRNA 2'-O-ribose methyltransferase RlmM)	rlmM PA14_44280
484748	Q02K47	TUSA_PSEAB	Sulfurtransferase TusA homolog (EC 2.8.1.-)	tusA PA14_44270
526181	Q02K58	Y4414_PSEAB	UPF0345 protein PA14_44140	PA14_44140
443725	Q02K73	SUCC_PSEAB	Succinate--CoA ligase [ADP-forming] subunit beta (EC 6.2.1.5) (Succinyl-CoA synthetase subunit beta) (SCS-beta)	sucC PA14_43950
289133	Q02K83	PANB1_PSEAB	3-methyl-2-oxobutanoate hydroxymethyltransferase 1 (EC 2.1.2.11) (Ketopantoate hydroxymethyltransferase 1) (KPHMT 1)	panB1 PA14_43830
125270	Q02K94	FABB_PSEAB	3-oxoacyl-[acyl-carrier-protein] synthase 1 (EC 2.3.1.41) (3-oxoacyl-[acyl-carrier-protein] synthase I) (Beta-ketoacyl-ACP synthase I) (KAS I)	fabB PA14_43690
125165	Q02K95	FABA_PSEAB	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59) (3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA) (Beta-hydroxydecanoyl thioester dehydrase) (Trans-2-decenoyl-[acyl-carrier-protein] isomerase) (EC 5.3.3.14)	fabA PA14_43680
157175	Q02K99	GPDA_PSEAB	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94) (NAD(P)H-dependent glycerol-3-phosphate dehydrogenase)	gpsA PA14_43640
202648	Q02KC0	KDPC_PSEAB	Potassium-transporting ATPase KdpC subunit (ATP phosphohydrolase [potassium-transporting] C chain) (Potassium-binding and translocating subunit C) (Potassium-translocating ATPase C chain)	kdpC PA14_43370
153872	Q02KC3	GLSA_PSEAB	Glutaminase (EC 3.5.1.2)	glsA PA14_43320
428633	Q02KC8	SELU_PSEAB	tRNA 2-selenouridine synthase (EC 2.9.1.-) (Selenophosphate-dependent tRNA 2-selenouridine synthase)	selU PA14_43270
170181	Q02KG3	HEMTB_PSEAB	Bacteriohemerythrin	PA14_42860
25985	Q02KH1	AROC_PSEAB	Chorismate synthase (CS) (EC 4.2.3.5) (5-enolpyruvylshikimate-3-phosphate phospholyase)	aroC PA14_42760
249930	Q02KH3	MTNB_PSEAB	Methylthioribulose-1-phosphate dehydratase (MTRu-1-P dehydratase) (EC 4.2.1.109)	mtnB PA14_42740
250187	Q02KH4	MTND_PSEAB	Acireductone dioxygenase (1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase) (DHK-MTPene dioxygenase) (Acireductone dioxygenase (Fe(2+)-requiring)) (ARD') (Fe-ARD) (EC 1.13.11.54) (Acireductone dioxygenase (Ni(2+)-requiring)) (ARD) (Ni-ARD) (EC 1.13.11.53)	mtnD PA14_42730
250020	Q02KH5	MTNC_PSEAB	Enolase-phosphatase E1 (EC 3.1.3.77) (2,3-diketo-5-methylthio-1-phosphopentane phosphatase)	mtnC PA14_42720
86481	Q02KP7	CYSH_PSEAB	Phosphoadenosine phosphosulfate reductase (EC 1.8.4.8) (3'-phosphoadenylylsulfate reductase) (PAPS reductase, thioredoxin dependent) (PAPS sulfotransferase) (PAdoPS reductase)	cysH PA14_41840
320724	Q02KR0	PSRP_PSEAB	Putative phosphoenolpyruvate synthase regulatory protein (PEP synthase regulatory protein) (PSRP) (EC 2.7.11.33) (EC 2.7.4.28) (Pyruvate, water dikinase regulatory protein)	PA14_41680
310917	Q02KR1	PPSA_PSEAB	Phosphoenolpyruvate synthase (PEP synthase) (EC 2.7.9.2) (Pyruvate, water dikinase)	ppsA PA14_41670
395232	Q02KR3	RRAAH_PSEAB	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase (HMG aldolase) (EC 4.1.3.17) (Oxaloacetate decarboxylase) (OAA decarboxylase) (EC 4.1.1.3) (Regulator of ribonuclease activity homolog) (RraA-like protein)	PA14_41640
220693	Q02KT3	LPXH_PSEAB	UDP-2,3-diacylglucosamine hydrolase (EC 3.6.1.54) (UDP-2,3-diacylglucosamine diphosphatase)	lpxH PA14_41400
455171	Q02KT5	SYQ_PSEAB	Glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase) (GlnRS)	glnS PA14_41380
446904	Q02KT6	SYC_PSEAB	Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)	cysS PA14_41360
135573	Q02KT7	FOLD_PSEAB	Bifunctional protein FolD [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)]	folD PA14_41350
469069	Q02KU3	TIG_PSEAB	Trigger factor (TF) (EC 5.2.1.8) (PPIase)	tig PA14_41250
67054	Q02KU5	CLPX_PSEAB	ATP-dependent Clp protease ATP-binding subunit ClpX	clpX PA14_41230
385480	Q02KV8	RNH_PSEAB	Ribonuclease H (RNase H) (EC 3.1.26.4)	rnhA PA14_41060
266947	Q02KW3	NHAB_PSEAB	Na(+)/H(+) antiporter NhaB (Sodium/proton antiporter NhaB)	nhaB PA14_41000
276966	Q02KW6	NUDC_PSEAB	NADH pyrophosphatase (EC 3.6.1.22)	nudC PA14_40950
525457	Q02KY4	Y4073_PSEAB	Probable RNA methyltransferase PA14_40730 (EC 2.1.1.-)	PA14_40730
266256	Q02KZ2	NFUA_PSEAB	Fe/S biogenesis protein NfuA	nfuA PA14_40630
209355	Q02L18	LASA_PSEAB	Protease LasA (EC 3.4.24.-) (Staphylolytic protease)	lasA PA14_40290
277269	Q02L30	NUOA2_PSEAB	NADH-quinone oxidoreductase subunit A 2 (EC 1.6.5.11) (NADH dehydrogenase I subunit A 2) (NDH-1 subunit A 2) (NUO1 2)	nuoA2 PA14_40160
302213	Q02L47	PHZB2_PSEAB	Phenazine biosynthesis protein PhzB 2	phzB2 PA14_39960
232999	Q02L76	METE_PSEAB	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14) (Cobalamin-independent methionine synthase) (Methionine synthase, vitamin-B12 independent isozyme)	metE PA14_39590
492321	Q02LA5	UPPP_PSEAB	Undecaprenyl-diphosphatase (EC 3.6.1.27) (Bacitracin resistance protein) (Undecaprenyl pyrophosphate phosphatase)	uppP bacA PA14_39190
311062	Q02LD2	PQQA_PSEAB	Coenzyme PQQ synthesis protein A (Pyrroloquinoline quinone biosynthesis protein A)	pqqA PA14_38825
311110	Q02LD3	PQQB_PSEAB	Coenzyme PQQ synthesis protein B (Pyrroloquinoline quinone biosynthesis protein B)	pqqB PA14_38820
311163	Q02LD4	PQQC_PSEAB	Pyrroloquinoline-quinone synthase (EC 1.3.3.11) (Coenzyme PQQ synthesis protein C) (Pyrroloquinoline quinone biosynthesis protein C)	pqqC PA14_38800
311209	Q02LD5	PQQD_PSEAB	Coenzyme PQQ synthesis protein D (Pyrroloquinoline quinone biosynthesis protein D)	pqqD PA14_38790
311262	Q02LD6	PQQE_PSEAB	Coenzyme PQQ synthesis protein E (Pyrroloquinoline quinone biosynthesis protein E)	pqqE PA14_38780
524931	Q02LE0	Y3873_PSEAB	UPF0226 membrane protein PA14_38730	PA14_38730
171170	Q02LF6	HGD_PSEAB	Homogentisate 1,2-dioxygenase (HGDO) (EC 1.13.11.5) (Homogentisate oxygenase) (Homogentisic acid oxidase) (Homogentisicase)	hmgA PA14_38510
441526	Q02LI9	SSTT_PSEAB	Serine/threonine transporter SstT (Na(+)/serine-threonine symporter)	sstT PA14_38110
542167	Q02LJ2	YIDD_PSEAB	Putative membrane protein insertion efficiency factor	PA14_38060
85448	Q02LK0	CYNS_PSEAB	Cyanate hydratase (Cyanase) (EC 4.2.1.104) (Cyanate hydrolase) (Cyanate lyase)	cynS PA14_37965
208277	Q02LM8	KYNB_PSEAB	Kynurenine formamidase (KFA) (KFase) (EC 3.5.1.9) (Arylformamidase) (N-formylkynurenine formamidase) (FKF)	kynB PA14_37590
524558	Q02LQ6	Y3721_PSEAB	UPF0317 protein PA14_37210	PA14_37210
145505	Q02LX5	GCS2_PSEAB	Putative glutamate--cysteine ligase 2 (EC 6.3.2.2) (Gamma-glutamylcysteine synthetase 2) (GCS 2) (Gamma-GCS 2)	PA14_36370
524132	Q02M20	Y3584_PSEAB	Uncharacterized protein PA14_35840	PA14_35840
234070	Q02ME3	METN1_PSEAB	Methionine import ATP-binding protein MetN 1 (EC 3.6.3.-)	metN1 PA14_34270
225036	Q02MI4	MACB_PSEAB	Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-)	macB PA14_33760
51696	Q02ML7	CAS1_PSEAB	CRISPR-associated endonuclease Cas1 (EC 3.1.-.-)	cas1 PA14_33350
51790	Q02ML8	CAS3_PSEAB	CRISPR-associated nuclease/helicase Cas3 subtype I-F/YPEST (EC 3.1.-.-) (EC 3.6.4.-)	cas3 PA14_33340
79961	Q02ML9	CSY1_PSEAB	CRISPR-associated protein Csy1	csy1 PA14_33330
79963	Q02MM0	CSY2_PSEAB	CRISPR-associated protein Csy2	csy2 PA14_33320
79965	Q02MM1	CSY3_PSEAB	CRISPR-associated protein Csy3	csy3 csy1-3 PA14_33310
51827	Q02MM2	CAS6_PSEAB	CRISPR-associated endonuclease Cas6/Csy4 (EC 3.1.-.-)	cas6f csy4 PA14_33300
523340	Q02MN4	Y3316_PSEAB	Uncharacterized protein PA14_33160	PA14_33160
460632	Q02N15	TAM_PSEAB	Trans-aconitate 2-methyltransferase (EC 2.1.1.144)	tam PA14_31370
459056	Q02N70	T23O_PSEAB	Tryptophan 2,3-dioxygenase (TDO) (EC 1.13.11.11) (Tryptamin 2,3-dioxygenase) (Tryptophan oxygenase) (TO) (TRPO) (Tryptophan pyrrolase) (Tryptophanase)	kynA PA14_30750
496824	Q02N77	UVRC_PSEAB	UvrABC system protein C (Protein UvrC) (Excinuclease ABC subunit C)	uvrC PA14_30660
311294	Q02N79	PQSH_PSEAB	2-heptyl-3-hydroxy-4(1H)-quinolone synthase (EC 1.14.13.182) (2-heptyl-3,4-dihydroxyquinoline synthase)	pqsH PA14_30630
86344	Q02NA3	CYSG_PSEAB	Siroheme synthase [Includes: Uroporphyrinogen-III C-methyltransferase (Urogen III methylase) (EC 2.1.1.107) (SUMT) (Uroporphyrinogen III methylase) (UROM); Precorrin-2 dehydrogenase (EC 1.3.1.76); Sirohydrochlorin ferrochelatase (EC 4.99.1.4)]	cysG PA14_30340
456543	Q02NA4	SYS_PSEAB	Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	serS PA14_30330
217792	Q02NA6	LOLA_PSEAB	Outer-membrane lipoprotein carrier protein	lolA PA14_30310
214174	Q02NA9	LFTR_PSEAB	Leucyl/phenylalanyl-tRNA--protein transferase (EC 2.3.2.6) (L/F-transferase) (Leucyltransferase) (Phenyalanyltransferase)	aat PA14_30270
31014	Q02NB0	ATE_PSEAB	Putative arginyl-tRNA--protein transferase (Arginyltransferase) (R-transferase) (EC 2.3.2.8)	ate PA14_30260
186576	Q02NB1	IF1_PSEAB	Translation initiation factor IF-1	infA PA14_30240
66518	Q02NB3	CLPS_PSEAB	ATP-dependent Clp protease adapter protein ClpS	clpS PA14_30210
185660	Q02NB5	IDH_PSEAB	Isocitrate dehydrogenase [NADP] (IDH) (EC 1.1.1.42) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)	icd PA14_30190
239924	Q02NB8	MNMA_PSEAB	tRNA-specific 2-thiouridylase MnmA (EC 2.8.1.13)	mnmA PA14_30150
170599	Q02NB9	HFLD_PSEAB	High frequency lysogenization protein HflD homolog	hflD PA14_30140
277260	Q02NC9	NUOA1_PSEAB	NADH-quinone oxidoreductase subunit A 1 (EC 1.6.5.11) (NADH dehydrogenase I subunit A 1) (NDH-1 subunit A 1) (NUO1 1)	nuoA1 PA14_30020
277855	Q02ND0	NUOB_PSEAB	NADH-quinone oxidoreductase subunit B (EC 1.6.5.11) (NADH dehydrogenase I subunit B) (NDH-1 subunit B)	nuoB PA14_30010
278047	Q02ND1	NUOCD_PSEAB	NADH-quinone oxidoreductase subunit C/D (EC 1.6.5.11) (NADH dehydrogenase I subunit C/D) (NDH-1 subunit C/D)	nuoC nuoCD nuoD PA14_29990
279005	Q02ND5	NUOH_PSEAB	NADH-quinone oxidoreductase subunit H (EC 1.6.5.11) (NADH dehydrogenase I subunit H) (NDH-1 subunit H)	nuoH PA14_29930
279352	Q02ND6	NUOI_PSEAB	NADH-quinone oxidoreductase subunit I (EC 1.6.5.11) (NADH dehydrogenase I subunit I) (NDH-1 subunit I)	nuoI PA14_29920
279751	Q02ND8	NUOK_PSEAB	NADH-quinone oxidoreductase subunit K (EC 1.6.5.11) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	nuoK PA14_29890
189085	Q02NN5	IHFA_PSEAB	Integration host factor subunit alpha (IHF-alpha)	ihfA himA PA14_28720
449354	Q02NN7	SYFA_PSEAB	Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)	pheS PA14_28690
361124	Q02NN8	RL20_PSEAB	50S ribosomal protein L20	rplT PA14_28680
373110	Q02NN9	RL35_PSEAB	50S ribosomal protein L35	rpmI PA14_28670
457345	Q02NP1	SYT_PSEAB	Threonine--tRNA ligase (EC 6.1.1.3) (Threonyl-tRNA synthetase) (ThrRS)	thrS PA14_28650
110355	Q02NQ8	ECOT_PSEAB	Ecotin	eco PA14_28450
460409	Q02NV3	TAL_PSEAB	Transaldolase (EC 2.2.1.2)	tal PA14_27960
334087	Q02NW3	QUEF_PSEAB	NADPH-dependent 7-cyano-7-deazaguanine reductase (EC 1.7.1.13) (7-cyano-7-carbaguanine reductase) (NADPH-dependent nitrile oxidoreductase) (PreQ(0) reductase)	queF PA14_27850
247854	Q02NZ0	MSRB_PSEAB	Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12) (Peptide-methionine (R)-S-oxide reductase)	msrB PA14_27510
182478	Q02NZ3	HTPX_PSEAB	Protease HtpX (EC 3.4.24.-) (Heat shock protein HtpX)	htpX PA14_27480
474323	Q02NZ5	TPMT_PSEAB	Thiopurine S-methyltransferase (EC 2.1.1.67) (Thiopurine methyltransferase)	tpm PA14_27460
